projectName,address,unitSold,area,typeOfArea,transactedPrice,unitPricePSM,unitPricePSF,saleDate,propertyType,tenure,completionDate,typeOfSale,purchaserAddressIndicator,postalDistrict,postalSector,postalCode,planningRegion,planningArea
MERA SPRINGS,83 Carlisle Road  #08-06 ,1,99,Strata,1400000,14141,1314,7-May-14,Condominium,Freehold,2008,Resale,Private,8,21,219648,Central Region,Kallang
MERA SPRINGS,83 Carlisle Road  #06-06 ,1,99,Strata,1320000,13333,1239,10-Oct-14,Condominium,Freehold,2008,Resale,HDB,8,21,219648,Central Region,Kallang
LIV ON WILKIE,9 Wilkie Terrace  #03-04 ,1,49,Strata,1286000,26245,2438,3-Jan-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #04-12 ,1,49,Strata,1362000,27796,2582,3-Jan-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #03-02 ,1,56,Strata,1482000,26464,2459,14-Feb-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-04 ,1,49,Strata,1281000,26143,2429,3-Mar-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-06 ,1,52,Strata,1307000,25135,2335,17-Mar-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #04-02 ,1,56,Strata,1487000,26554,2467,25-Mar-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-10 ,1,69,Strata,1758000,25478,2367,31-Mar-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #03-10 ,1,69,Strata,1815940,26318,2445,7-Apr-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-09 ,1,68,Strata,1600000,23529,2186,10-Apr-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-11 ,1,42,Strata,995000,23690,2201,22-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-08 ,1,42,Strata,995000,23690,2201,22-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-09 ,1,68,Strata,1704448,25065,2329,22-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #03-09 ,1,68,Strata,1718825,25277,2348,22-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-08 ,1,42,Strata,975000,23214,2157,22-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #01-02 ,1,56,Strata,1395000,24911,2314,29-Apr-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #07-06 ,1,52,Strata,1451000,27904,2592,19-May-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-07 ,1,51,Strata,1325000,25980,2414,1-Jul-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-10 ,1,69,Strata,1888000,27362,2542,15-Aug-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #02-06 ,1,52,Strata,1380000,26538,2465,18-Aug-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #03-03 ,1,53,Strata,1400000,26415,2454,18-Aug-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
LIV ON WILKIE,9 Wilkie Terrace  #05-09 ,1,68,Strata,1894000,27853,2588,27-Aug-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,228025,Central Region,Rochor
WILKIE APARTMENTS,59 Wilkie Road  #06-01 ,1,112,Strata,1460000,13036,1211,24-Feb-14,Apartment,Freehold,1990,Resale,HDB,9,22,228064,Central Region,Rochor
ESTILO,71 Wilkie Road  #02-04 ,1,51,Strata,970000,19020,1767,14-Mar-14,Apartment,Freehold,2010,Resale,Private,9,22,228071,Central Region,Rochor
ESTILO,71 Wilkie Road  #05-01 ,1,46,Strata,820000,17826,1656,29-Sep-14,Apartment,Freehold,2010,Resale,Private,9,22,228071,Central Region,Rochor
WILKIE 80,80 Wilkie Road  #06-05 ,1,36,Strata,768000,21333,1982,10-Jan-14,Apartment,Freehold,2010,Resale,Private,9,22,228079,Central Region,Rochor
WILKIE 80,80 Wilkie Road  #02-03 ,1,59,Strata,1030000,17458,1622,8-May-14,Apartment,Freehold,2010,Resale,HDB,9,22,228079,Central Region,Rochor
WILKIE 87,87 Wilkie Road  #06-01 ,1,119,Strata,1600000,13445,1249,28-May-14,Apartment,Freehold,2004,Resale,Private,9,22,228084,Central Region,Rochor
WILKIE 87,87 Wilkie Road  #04-01 ,1,119,Strata,1610000,13529,1257,31-Jul-14,Apartment,Freehold,2004,Resale,HDB,9,22,228084,Central Region,Rochor
WILKIE STUDIO,86 Wilkie Road  #03-11 ,1,120,Strata,1800000,15000,1394,9-Apr-14,Apartment,Freehold,2010,Resale,Private,9,22,228096,Central Region,Rochor
CITYVALE,70 Sophia Road  #06-02 ,1,119,Strata,1800000,15126,1405,28-Nov-14,Apartment,Freehold,2002,Resale,Private,9,22,228153,Central Region,Rochor
SOPHIA 98,98 Sophia Road  #02-01 ,1,95,Strata,1200000,12632,1174,8-Oct-14,Apartment,Freehold,2002,Resale,HDB,9,22,228165,Central Region,Rochor
WHARTON VALE,68 Sophia Road  #04-01 ,1,58,Strata,1080000,18621,1730,15-Sep-14,Apartment,Freehold,2001,Resale,HDB,9,22,228187,Central Region,Rochor
SOPHIA RESIDENCE,5 Sophia Road  #09-02 ,1,169,Strata,2950000,17456,1622,4-Dec-14,Condominium,Freehold,2014,Sub Sale,Private,9,22,228191,Central Region,Rochor
SOPHIA RESIDENCE,7 Sophia Road  #04-12 ,1,133,Strata,2430000,18271,1697,24-Jun-14,Condominium,Freehold,2014,Sub Sale,HDB,9,22,228192,Central Region,Rochor
SOPHIA RESIDENCE,9 Sophia Road  #03-21 ,1,98,Strata,1600000,16327,1517,24-Mar-14,Condominium,Freehold,Uncompleted,Sub Sale,Private,9,22,228193,Central Region,Rochor
SOPHIA RESIDENCE,9 Sophia Road  #08-15 ,1,213,Strata,2679000,12577,1168,31-Jul-14,Condominium,Freehold,2014,Sub Sale,Private,9,22,228193,Central Region,Rochor
SOPHIA RESIDENCE,9 Sophia Road  #03-22 ,1,159,Strata,2500000,15723,1461,11-Aug-14,Condominium,Freehold,2014,New Sale,Private,9,22,228193,Central Region,Rochor
SOPHIA RESIDENCE,9 Sophia Road  #02-21 ,1,143,Strata,2200000,15385,1429,19-Dec-14,Condominium,Freehold,2014,Sub Sale,Private,9,22,228193,Central Region,Rochor
SOPHIA RESIDENCE,11 Sophia Road  #03-25 ,1,133,Strata,2435000,18308,1701,25-Aug-14,Condominium,Freehold,2014,Sub Sale,HDB,9,22,228194,Central Region,Rochor
SOPHIA RESIDENCE,11 Sophia Road  #11-27 ,1,97,Strata,1700000,17526,1628,14-Nov-14,Condominium,Freehold,2014,Sub Sale,HDB,9,22,228194,Central Region,Rochor
SOPHIA RESIDENCE,15 Sophia Road  #08-28 ,1,169,Strata,3050000,18047,1677,18-Nov-14,Condominium,Freehold,2014,Sub Sale,Private,9,22,228196,Central Region,Rochor
SOPHIA RESIDENCE,15 Sophia Road  #09-28 ,1,169,Strata,3150000,18639,1732,21-Nov-14,Condominium,Freehold,2014,Sub Sale,HDB,9,22,228196,Central Region,Rochor
SCOTTS 28,28 Scotts Road  #21-01 ,1,161,Strata,3600000,22360,2077,2-Jun-14,Condominium,Freehold,1998,Resale,Private,9,22,228223,Central Region,Newton
SCOTTS 28,28 Scotts Road  #02-03 ,1,152,Strata,3300000,21711,2017,21-Oct-14,Condominium,Freehold,1998,Resale,Private,9,22,228223,Central Region,Newton
REIGNWOOD HAMILTON SCOTTS,37 Scotts Road  #15-01 ,1,256,Strata,8500000,33203,3085,19-May-14,Apartment,Freehold,2012,Sub Sale,Private,9,22,228229,Central Region,Newton
REIGNWOOD HAMILTON SCOTTS,37 Scotts Road  #27-02 ,1,256,Strata,12746500,49791,4626,24-Oct-14,Apartment,Freehold,2012,New Sale,Private,9,22,228229,Central Region,Newton
SCOTTS HIGHPARK,45 Scotts Road  #15-03 ,1,322,Strata,6380000,19814,1841,16-Apr-14,Condominium,Freehold,2009,Resale,Private,9,22,228232,Central Region,Newton
SCOTTS SQUARE,8 Scotts Road  #16-03 ,1,114,Strata,4050000,35526,3300,30-Apr-14,Apartment,Freehold,2011,Resale,Private,9,22,228238,Central Region,Orchard
SCOTTS HIGHPARK,43 Scotts Road  #18-01 ,1,106,Strata,2100000,19811,1841,25-Mar-14,Condominium,Freehold,2009,Resale,HDB,9,22,228239,Central Region,Newton
THE SCOTTS TOWER,38 Scotts Road  #14-06 ,1,58,Strata,1800000,31034,2883,3-Feb-14,Condominium,103 Yrs From 01/10/2010,Uncompleted,New Sale,Private,9,22,228240,Central Region,Newton
THE SCOTTS TOWER,38 Scotts Road  #15-07 ,1,62,Strata,2060000,33226,3087,8-Aug-14,Condominium,103 Yrs From 01/10/2010,Uncompleted,New Sale,Private,9,22,228240,Central Region,Newton
THE SCOTTS TOWER,38 Scotts Road  #17-08 ,1,61,Strata,2222222,36430,3384,3-Nov-14,Condominium,103 Yrs From 01/10/2010,Uncompleted,New Sale,Private,9,22,228240,Central Region,Newton
VIDA,5 Peck Hay Road  #08-04 ,1,49,Strata,1155000,23571,2190,14-Mar-14,Apartment,Freehold,2009,Resale,HDB,9,22,228307,Central Region,Newton
VIDA,5 Peck Hay Road  #18-08 ,1,80,Strata,1750000,21875,2032,18-Jul-14,Apartment,Freehold,2009,Resale,HDB,9,22,228307,Central Region,Newton
VIDA,5 Peck Hay Road  #07-03 ,1,80,Strata,1700000,21250,1974,7-Aug-14,Apartment,Freehold,2009,Resale,HDB,9,22,228307,Central Region,Newton
VIDA,5 Peck Hay Road  #06-01 ,1,82,Strata,1725000,21037,1954,19-Sep-14,Apartment,Freehold,2009,Resale,HDB,9,22,228307,Central Region,Newton
VIDA,5 Peck Hay Road  #07-06 ,1,49,Strata,1000000,20408,1896,16-Oct-14,Apartment,Freehold,2009,Resale,Private,9,22,228307,Central Region,Newton
VIDA,5 Peck Hay Road  #09-06 ,1,49,Strata,1170000,23878,2218,25-Nov-14,Apartment,Freehold,2009,Resale,HDB,9,22,228307,Central Region,Newton
N.A.,29 Niven Road ,1,89,Land,2930000,33070,3072,13-Mar-14,Terrace House,Freehold,Unknown,Resale,Private,9,22,228376,Central Region,Rochor
8 @ MOUNT SOPHIA,10A Mount Sophia  #06-12 ,1,128,Strata,2300000,17969,1669,6-Jun-14,Condominium,103 Yrs From 28/11/2002,2007,Resale,Private,9,22,228462,Central Region,Rochor
SOPHIA HILLS,9 Mount Sophia  #04-22 ,1,53,Strata,1323000,24962,2319,8-Dec-14,Condominium,99 Yrs From 10/12/2013,Uncompleted,New Sale,Private,9,22,228470,Central Region,Rochor
SOPHIA HILLS,13 Mount Sophia  #02-43 ,1,95,Strata,2105000,22158,2059,5-Dec-14,Condominium,99 Yrs From 10/12/2013,Uncompleted,New Sale,Private,9,22,228471,Central Region,Rochor
SOPHIA HILLS,27 Mount Sophia  #03-100 ,1,43,Strata,1061000,24674,2292,8-Dec-14,Condominium,99 Yrs From 10/12/2013,Uncompleted,New Sale,HDB,9,22,228478,Central Region,Rochor
EMILY RESIDENCE,3 Mount Emily Road  #04-03 ,1,61,Strata,1050000,17213,1599,15-Oct-14,Apartment,Freehold,2006,Resale,Private,9,22,228485,Central Region,Rochor
EMILY RESIDENCE,3 Mount Emily Road  #02-04 ,1,67,Strata,1068000,15940,1481,26-Nov-14,Apartment,Freehold,2006,Resale,Private,9,22,228485,Central Region,Rochor
PARC EMILY,5 Mount Emily Road  #01-08 ,1,130,Strata,2230000,17154,1594,26-May-14,Condominium,Freehold,2008,Resale,Private,9,22,228490,Central Region,Rochor
PARC EMILY,5 Mount Emily Road  #05-01 ,1,93,Strata,1610000,17312,1608,29-Oct-14,Condominium,Freehold,2008,Resale,HDB,9,22,228490,Central Region,Rochor
PARC EMILY,9 Mount Emily Road  #08-20 ,1,55,Strata,1050000,19091,1774,21-Oct-14,Condominium,Freehold,2008,Resale,Private,9,22,228492,Central Region,Rochor
PARC EMILY,11 Mount Emily Road  #03-28 ,1,90,Strata,1650000,18333,1703,3-Sep-14,Condominium,Freehold,2008,Resale,Private,9,22,228493,Central Region,Rochor
PARC EMILY,15 Mount Emily Road  #04-37 ,1,84,Strata,1568000,18667,1734,24-Mar-14,Condominium,Freehold,2008,Resale,Private,9,22,228495,Central Region,Rochor
RHAPSODY ON MOUNT ELIZABETH,16 Mount Elizabeth  #02-02 ,1,97,Strata,2300000,23711,2203,24-Apr-14,Apartment,Freehold,2010,Resale,Private,9,22,228513,Central Region,Newton
RHAPSODY ON MOUNT ELIZABETH,16 Mount Elizabeth  #15-02 ,1,99,Strata,2500000,25253,2346,21-Jul-14,Apartment,Freehold,2010,Resale,Private,9,22,228513,Central Region,Newton
HIGH POINT,30 Mount Elizabeth  #13-30 ,1,272,Strata,4350000,15993,1486,9-May-14,Apartment,Freehold,1974,Resale,Private,9,22,228519,Central Region,Newton
NEWTON EDGE,1 Makeway Avenue  #07-02 ,1,85,Strata,1450000,17059,1585,9-Jul-14,Apartment,Freehold,2011,Resale,Private,9,22,228598,Central Region,Novena
MACKENZIE REGENCY,33 Mackenzie Road  #06-02 ,1,92,Strata,1335000,14511,1348,24-Oct-14,Apartment,Freehold,2007,Resale,Private,9,22,228686,Central Region,Rochor
MACKENZIE REGENCY,33 Mackenzie Road  #08-01 ,1,101,Strata,1330000,13168,1223,23-Dec-14,Apartment,Freehold,2007,Resale,HDB,9,22,228686,Central Region,Rochor
MACKENZIE 88,88 Mackenzie Road  #03-02 ,1,45,Strata,792000,17600,1635,21-Apr-14,Apartment,Freehold,2009,Resale,HDB,9,22,228697,Central Region,Rochor
MACKENZIE 88,88 Mackenzie Road  #03-06 ,1,45,Strata,665000,14778,1373,26-Aug-14,Apartment,Freehold,2009,Resale,Private,9,22,228697,Central Region,Rochor
MACKENZIE 88,88 Mackenzie Road  #03-07 ,1,45,Strata,760000,16889,1569,3-Oct-14,Apartment,Freehold,2009,Resale,HDB,9,22,228697,Central Region,Rochor
PARC CENTENNIAL,100 Kampong Java Road  #09-02 ,1,108,Strata,1660000,15370,1428,17-Jul-14,Apartment,Freehold,2011,Resale,HDB,9,22,228867,Central Region,Novena
N.A.,29 Jalan Lada Puteh ,1,153,Land,5200000,33920,3151,14-Jan-14,Terrace House,Freehold,Unknown,Resale,Private,9,22,228941,Central Region,Newton
KIM SIA COURT,9 Jalan Jintan  #02-15 ,1,132,Strata,1968000,14909,1385,21-Nov-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229006,Central Region,Newton
KIM SIA COURT,19 Jalan Jintan  #02-23 ,1,99,Strata,1588000,16040,1490,22-Jul-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229012,Central Region,Newton
N.A.,20 Jalan Elok ,1,150,Land,4700000,31271,2905,4-Jul-14,Terrace House,Freehold,Unknown,Resale,Private,9,22,229058,Central Region,Newton
N.A.,25 Jalan Elok ,1,154,Land,5850000,38111,3541,7-Apr-14,Terrace House,Freehold,Unknown,Resale,Private,9,22,229063,Central Region,Newton
N.A.,11 Jalan Aruan ,1,202,Strata,1700000,8408,781,29-Apr-14,Apartment,9999 Yrs From 01/07/1960,Unknown,Resale,Private,9,22,229118,Central Region,Novena
URBAN SUITES,3 Hullet Road  #10-07 ,1,186,Strata,4700000,25269,2348,10-Mar-14,Condominium,Freehold,28/6/2013,Sub Sale,Private,9,22,229158,Central Region,Newton
URBAN SUITES,5 Hullet Road  #11-10 ,1,144,Strata,4185000,29063,2700,9-May-14,Condominium,Freehold,2013,Sub Sale,Private,9,22,229161,Central Region,Newton
URBAN SUITES,5 Hullet Road  #20-11 ,1,149,Strata,4651600,31219,2900,30-Jun-14,Condominium,Freehold,2013,Resale,Private,9,22,229161,Central Region,Newton
NOMU,20 Handy Road  #07-02 ,1,129,Strata,3300000,25581,2377,30-Jun-14,Apartment,Freehold,2009,Resale,Private,9,22,229236,Central Region,Museum
SUITES AT ORCHARD,38 Handy Road  #07-05 ,1,146,Strata,3220000,22055,2049,5-Mar-14,Apartment,99 Yrs From 27/06/2007,Uncompleted,New Sale,Private,9,22,229239,Central Region,Museum
SUITES AT ORCHARD,38 Handy Road  #10-03 ,1,83,Strata,1700000,20482,1903,31-Mar-14,Apartment,99 Yrs From 27/06/2007,25/3/2014,New Sale,Private,9,22,229239,Central Region,Museum
SUITES AT ORCHARD,38 Handy Road  #09-14 ,1,80,Strata,1800000,22500,2090,1-Apr-14,Apartment,99 Yrs From 27/06/2007,2014,New Sale,Private,9,22,229239,Central Region,Museum
111 EMERALD HILL,111 Emerald Hill Road  #04-02 ,1,224,Strata,5489280,24506,2277,20-Jan-14,Apartment,Freehold,2011,New Sale,Private,9,22,229391,Central Region,Newton
111 EMERALD HILL,111 Emerald Hill Road  #04-01 ,1,232,Strata,5528000,23828,2214,20-Jan-14,Apartment,Freehold,2011,New Sale,Private,9,22,229391,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #03-02 ,1,154,Strata,3316000,21532,2000,5-Jun-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #07-03 ,1,212,Strata,4950000,23349,2169,22-Sep-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #09-03 ,1,212,Strata,5200000,24528,2279,29-Sep-14,Apartment,Freehold,2011,Resale,HDB,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #09-02 ,1,154,Strata,3564700,23147,2150,5-Dec-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #10-02 ,1,154,Strata,3564700,23147,2150,5-Dec-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #07-02 ,1,154,Strata,3564700,23147,2150,5-Dec-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
RESIDENCES AT EMERALD HILL,119 Emerald Hill Road  #11-02 ,1,154,Strata,3564700,23147,2150,5-Dec-14,Apartment,Freehold,2011,Resale,Private,9,22,229401,Central Region,Newton
THE CLAYMORE,27 Claymore Road  #25-02 ,1,311,Strata,9000000,28939,2688,19-May-14,Condominium,Freehold,1985,Resale,Private,9,22,229544,Central Region,Newton
THE TATE RESIDENCES,21 Claymore Road  #33-01 ,1,208,Strata,6100000,29327,2725,5-Sep-14,Condominium,Freehold,2009,Resale,Private,9,22,229545,Central Region,Newton
THE TATE RESIDENCES,23 Claymore Road  #09-03 ,1,298,Strata,7150000,23993,2229,24-Oct-14,Condominium,Freehold,2009,Resale,Private,9,22,229546,Central Region,Newton
HIJAUAN,63 Cavenagh Road  #02-02 ,1,85,Strata,1830000,21529,2000,11-Feb-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,229618,Central Region,Newton
HIJAUAN,63 Cavenagh Road  #03-08 ,1,106,Strata,2100000,19811,1841,25-Mar-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,229618,Central Region,Newton
HIJAUAN,63 Cavenagh Road  #05-02 ,1,85,Strata,1900000,22353,2077,1-Apr-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,229618,Central Region,Newton
HIJAUAN,63 Cavenagh Road  #03-02 ,1,85,Strata,1630000,19176,1782,9-May-14,Apartment,Freehold,Uncompleted,New Sale,HDB,9,22,229618,Central Region,Newton
HIJAUAN,63 Cavenagh Road  #04-02 ,1,85,Strata,1640000,19294,1792,15-May-14,Apartment,Freehold,Uncompleted,New Sale,Private,9,22,229618,Central Region,Newton
WATERSCAPE AT CAVENAGH,65A Cavenagh Road  #04-07 ,1,54,Strata,1150000,21296,1978,1-Dec-14,Apartment,Freehold,2014,Sub Sale,HDB,9,22,229620,Central Region,Newton
CAVENAGH GARDENS,73 Cavenagh Road  #03-378 ,1,144,Strata,1630000,11319,1052,9-Jun-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229624,Central Region,Newton
CAVENAGH COURT,151 Cavenagh Road  #07-155 ,1,169,Strata,2380000,14083,1308,20-Jun-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229628,Central Region,Newton
CAVENAGH COURT,151 Cavenagh Road  #04-159 ,1,173,Strata,2400000,13873,1289,15-Aug-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229628,Central Region,Newton
CAVENAGH COURT,151 Cavenagh Road  #08-159 ,1,173,Strata,2530000,14624,1359,24-Oct-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229628,Central Region,Newton
CAVENAGH COURT,151 Cavenagh Road  #02-155 ,1,169,Strata,2380000,14083,1308,2-Dec-14,Apartment,Freehold,Unknown,Resale,Private,9,22,229628,Central Region,Newton
WATERSCAPE AT CAVENAGH,65C Cavenagh Road  #07-22 ,1,176,Strata,3100000,17614,1636,9-May-14,Apartment,Freehold,Uncompleted,Sub Sale,Private,9,22,229631,Central Region,Newton
THE LAURELS,38 Cairnhill Road  #08-01 ,1,93,Strata,2680000,28817,2677,8-Jan-14,Condominium,Freehold,2013,Sub Sale,Private,9,22,229658,Central Region,Newton
THE LAURELS,38 Cairnhill Road  #04-05 ,1,121,Strata,3506000,28975,2692,7-Feb-14,Condominium,Freehold,2013,New Sale,Private,9,22,229658,Central Region,Newton
THE LAURELS,38 Cairnhill Road  #09-03 ,1,51,Strata,1580000,30980,2878,27-Jun-14,Condominium,Freehold,2013,Sub Sale,Private,9,22,229658,Central Region,Newton
THE LAURELS,40 Cairnhill Road  #14-11 ,1,119,Strata,3600000,30252,2810,11-Jul-14,Condominium,Freehold,2013,New Sale,Private,9,22,229660,Central Region,Newton
THE LAURELS,40 Cairnhill Road  #04-13 ,1,82,Strata,2150000,26220,2436,20-Aug-14,Condominium,Freehold,2013,Sub Sale,Private,9,22,229660,Central Region,Newton
THE LAURELS,40 Cairnhill Road  #14-12 ,1,122,Strata,3850000,31557,2932,3-Oct-14,Condominium,Freehold,2013,Resale,Private,9,22,229660,Central Region,Newton
CAIRNHILL PLAZA,53 Cairnhill Road  #15-01 ,1,307,Strata,5450000,17752,1649,17-Mar-14,Apartment,Freehold,1978,Resale,Private,9,22,229664,Central Region,Newton
CAIRNHILL PLAZA,53 Cairnhill Road  #04-02 ,1,213,Strata,3650000,17136,1592,5-May-14,Apartment,Freehold,1978,Resale,Private,9,22,229664,Central Region,Newton
CAIRNHILL PLAZA,55 Cairnhill Road  #16-05 ,1,213,Strata,3800000,17840,1657,28-May-14,Apartment,Freehold,1978,Resale,Private,9,22,229666,Central Region,Newton
THE EDGE ON CAIRNHILL,130 Cairnhill Road  #03-01 ,1,295,Strata,5100000,17288,1606,15-Sep-14,Condominium,Freehold,2002,Resale,Private,9,22,229717,Central Region,Newton
URBAN RESORT CONDOMINIUM,32A Cairnhill Road  #02-03 ,1,237,Strata,7200000,30380,2822,21-Jul-14,Condominium,Freehold,2013,Resale,Private,9,22,229720,Central Region,Newton
URBAN RESORT CONDOMINIUM,32A Cairnhill Road  #04-04 ,1,235,Strata,6376400,27134,2521,14-Nov-14,Condominium,Freehold,2013,Resale,Private,9,22,229720,Central Region,Newton
ASTORIA APARTMENTS,6A Cairnhill Rise  #02-05 ,1,90,Strata,1600000,17778,1652,16-Sep-14,Apartment,Freehold,1983,Resale,Private,9,22,229742,Central Region,Newton
THE VERMONT ON CAIRNHILL,12A Cairnhill Rise  #11-06 ,1,133,Strata,3631000,27301,2536,4-Aug-14,Apartment,Freehold,2013,New Sale,Private,9,22,229746,Central Region,Newton
THE VERMONT ON CAIRNHILL,12A Cairnhill Rise  #07-03 ,1,131,Strata,3231000,24664,2291,5-Aug-14,Apartment,Freehold,2013,New Sale,HDB,9,22,229746,Central Region,Newton
THE VERMONT ON CAIRNHILL,12A Cairnhill Rise  #06-06 ,1,133,Strata,3537000,26594,2471,5-Aug-14,Apartment,Freehold,2013,New Sale,Private,9,22,229746,Central Region,Newton
THE VERMONT ON CAIRNHILL,12A Cairnhill Rise  #16-03 ,1,131,Strata,3385000,25840,2401,6-Aug-14,Apartment,Freehold,2013,New Sale,Private,9,22,229746,Central Region,Newton
